match_id,league_id,home_form_pts5,home_goal_diff5,away_form_pts5,away_goal_diff5,home_form_pts10,home_goal_diff10,away_form_pts10,away_goal_diff10,h2h_home_win_rate,home_advantage_baseline,result
954,5,2.4,1.2000000000000002,1.4,-0.40000000000000013,2.2,0.7,1.0,-1.0,0.0,0.41937321937321936,H
955,5,0.0,-1.0,0.8,-0.8,0.2,-0.9000000000000001,1.9,0.6000000000000001,0.0,0.41937321937321936,H
570,4,1.4,0.4,1.0,0.0,1.7,0.4,1.3,0.19999999999999996,0.33,0.41937321937321936,H
1285,6,0.6,-0.8,1.2,0.20000000000000018,0.6,-1.0000000000000002,1.5,0.40000000000000013,0.33,0.41937321937321936,H
956,5,1.6,0.3999999999999999,1.2,0.0,1.0,-0.5,1.4,0.20000000000000007,0.33,0.41937321937321936,A
200,1,1.0,-1.4000000000000001,1.4,0.20000000000000018,1.2,-0.8999999999999999,1.5,0.20000000000000018,0.0,0.41937321937321936,H
1288,6,1.4,0.40000000000000013,2.0,0.0,1.7,0.8000000000000003,1.5,-0.3999999999999999,0.33,0.41937321937321936,H
1287,6,3.0,1.7999999999999998,2.4,1.2,2.4,1.2999999999999998,2.0,0.8999999999999999,0.33,0.41937321937321936,H
1286,6,1.8,0.6000000000000001,1.4,0.20000000000000018,1.7,0.3999999999999999,1.8,0.7,0.33,0.41937321937321936,H
202,1,0.8,0.0,1.4,0.6000000000000001,1.4,0.3999999999999999,1.1,-0.10000000000000009,0.0,0.41937321937321936,D
201,1,1.0,-0.3999999999999999,1.8,0.7999999999999999,1.8,0.7,1.8,0.5999999999999999,1.0,0.41937321937321936,D
957,5,2.2,0.5999999999999999,1.4,0.19999999999999996,2.6,1.2999999999999998,1.6,0.5,0.33,0.41937321937321936,D
203,1,3.0,1.8,2.2,2.0,2.1,0.30000000000000004,2.4,1.6,1.0,0.41937321937321936,D
1289,6,0.8,-0.4,1.2,-0.19999999999999996,0.5,-1.5999999999999999,1.0,-0.30000000000000004,0.33,0.41937321937321936,H
206,1,0.0,-2.4,1.6,-0.20000000000000018,0.4,-1.7000000000000002,1.4,-0.19999999999999996,0.0,0.41937321937321936,A
1292,6,2.0,0.6000000000000001,1.8,-0.6000000000000001,1.7,0.10000000000000009,1.6,-0.10000000000000009,0.33,0.41937321937321936,H
204,1,3.0,2.8,1.4,0.20000000000000018,2.0,1.2,1.3,-0.10000000000000009,1.0,0.41937321937321936,H
205,1,0.6,-0.6000000000000001,1.4,-0.40000000000000013,0.8,-0.4,1.4,-0.3999999999999999,0.0,0.41937321937321936,A
1291,6,2.0,0.8000000000000003,0.6,-1.6,1.7,0.30000000000000004,0.4,-1.5,0.33,0.41937321937321936,D
1293,6,0.2,-1.4,0.8,-1.2,0.6,-0.8999999999999999,0.9,-1.0,0.33,0.41937321937321936,A
1290,6,2.0,1.2,0.4,-0.7999999999999999,2.5,2.1999999999999997,1.0,-0.30000000000000004,0.33,0.41937321937321936,H
958,5,3.0,2.8,1.6,0.40000000000000013,2.6,2.3,2.0,0.6000000000000001,0.33,0.41937321937321936,D
207,1,2.2,1.4,0.8,0.0,2.2,1.5000000000000002,0.8,0.10000000000000009,1.0,0.41937321937321936,H
208,1,1.4,-0.40000000000000013,0.8,-0.3999999999999999,1.1,-0.3999999999999999,1.2,-0.19999999999999996,0.0,0.41937321937321936,A
209,1,0.8,-1.2,0.2,-2.4,1.1,-0.20000000000000018,0.2,-2.0,1.0,0.41937321937321936,H
1602,7,0.4,-1.0,1.0,-0.20000000000000018,0.5,-1.3,1.2,0.0,0.0,0.41937321937321936,H
1294,6,1.4,0.19999999999999996,1.0,-0.19999999999999996,2.0,1.2,1.2,0.10000000000000009,0.0,0.41937321937321936,H
959,5,1.6,1.0,1.6,0.20000000000000007,1.1,0.30000000000000004,1.7,0.4,0.0,0.41937321937321936,H
571,4,0.6,-0.4,1.2,-1.4,0.6,-1.0,1.0,-1.0,0.0,0.41937321937321936,H
1603,7,1.4,0.3999999999999999,2.0,0.19999999999999973,1.6,0.5,2.1,0.3999999999999999,0.0,0.41937321937321936,H
210,1,3.0,2.5999999999999996,1.8,0.8,2.0,1.2999999999999998,1.9,0.7,0.0,0.41937321937321936,A
572,4,1.4,0.0,1.0,-0.3999999999999999,1.6,0.30000000000000004,1.1,-0.6000000000000001,1.0,0.41937321937321936,A
960,5,1.6,0.40000000000000013,0.6,-0.6000000000000001,1.8,0.40000000000000013,0.5,-0.6,1.0,0.41937321937321936,H
1299,6,1.2,0.0,0.4,-1.4,0.9,-0.6000000000000001,0.7,-1.0,0.0,0.41937321937321936,A
1295,6,2.4,2.2,1.8,0.6000000000000001,2.5,2.3,2.0,0.9999999999999998,1.0,0.41937321937321936,H
1296,6,2.4,0.8,1.4,-0.9999999999999998,2.0,0.5999999999999999,1.2,-0.9000000000000001,0.0,0.41937321937321936,H
1297,6,1.4,0.0,1.8,0.0,0.8,-1.3,1.3,-0.40000000000000013,0.0,0.41937321937321936,D
1298,6,0.8,-0.7999999999999998,0.6,-0.7999999999999999,0.5,-1.4,1.0,-0.30000000000000004,1.0,0.41937321937321936,A
213,1,1.0,0.20000000000000018,2.2,2.0,1.2,0.30000000000000004,2.2,1.5,0.0,0.41937321937321936,A
212,1,1.4,-1.2,1.6,-0.19999999999999996,1.4,-0.8000000000000003,1.7,0.19999999999999996,1.0,0.41937321937321936,A
211,1,0.0,-2.0,1.2,0.0,0.4,-1.6,1.2,-0.09999999999999987,0.0,0.41937321937321936,A
573,4,1.0,-1.0,3.0,1.8,1.1,-0.7,2.7,1.4000000000000001,0.0,0.41937321937321936,H
1604,7,2.0,0.8,2.2,1.0,1.6,0.19999999999999996,2.6,1.6,0.0,0.41937321937321936,A
961,5,1.4,0.20000000000000018,1.8,0.4,1.6,0.5,1.7,0.5,0.0,0.41937321937321936,H
574,4,1.0,-0.3999999999999999,0.8,-0.19999999999999996,1.3,-0.19999999999999996,0.7,-0.6000000000000001,0.0,0.41937321937321936,A
1300,6,3.0,1.8,1.4,-0.19999999999999996,2.4,1.2999999999999998,1.5,0.20000000000000018,1.0,0.41937321937321936,H
214,1,2.6,1.5999999999999999,2.0,0.0,2.4,1.5999999999999999,1.7,-0.10000000000000009,1.0,0.41937321937321936,D
1605,7,1.2,0.8,1.8,0.3999999999999999,1.0,-0.19999999999999996,1.3,-0.09999999999999987,0.0,0.41937321937321936,A
962,5,1.8,0.3999999999999999,3.0,1.8000000000000003,2.4,1.1,2.2,0.7,1.0,0.41937321937321936,A
575,4,1.2,-0.4,0.8,0.19999999999999996,1.1,-0.20000000000000007,1.4,0.9999999999999998,0.0,0.41937321937321936,D
1606,7,1.8,0.8,1.8,0.19999999999999996,1.8,0.8999999999999999,1.9,0.4,1.0,0.41937321937321936,D
963,5,0.2,-1.2,1.2,-0.19999999999999996,1.6,0.09999999999999987,0.8,-0.5,1.0,0.41937321937321936,D
576,4,1.2,0.0,2.6,1.0,1.1,-0.30000000000000004,2.2,0.9000000000000001,0.0,0.41937321937321936,A
964,5,0.8,-0.8,1.4,0.0,0.9,-0.5,1.2,-0.30000000000000004,0.0,0.41937321937321936,H
215,1,0.8,-1.0,1.4,0.3999999999999999,1.1,-0.30000000000000004,1.2,-0.09999999999999987,0.0,0.41937321937321936,A
1607,7,0.6,-1.4,1.2,-0.40000000000000013,0.9,-0.8999999999999999,0.7,-0.7999999999999998,0.0,0.41937321937321936,D
217,1,2.6,1.6,0.2,-1.8000000000000003,2.2,0.5,0.2,-2.0,1.0,0.41937321937321936,H
965,5,0.8,-1.2,1.0,-0.19999999999999996,1.0,-0.7999999999999998,0.6,-0.7,1.0,0.41937321937321936,D
216,1,0.4,-0.8,0.2,-1.2000000000000002,0.8,-0.4,0.8,0.10000000000000009,0.0,0.41937321937321936,H
1301,6,0.2,-1.5999999999999999,1.8,0.6000000000000001,0.3,-1.2999999999999998,2.0,0.9999999999999999,0.0,0.41937321937321936,H
577,4,2.0,1.0,2.0,0.3999999999999999,2.2,1.0999999999999999,1.9,0.30000000000000004,0.0,0.41937321937321936,H
1609,7,0.4,-1.2000000000000002,0.0,-2.0,0.6,-0.6,0.6,-1.5,1.0,0.41937321937321936,D
1608,7,1.8,0.0,0.6,-0.7999999999999999,1.6,0.0,1.6,0.3999999999999999,0.0,0.41937321937321936,H
1302,6,2.0,0.7999999999999998,0.8,-1.0,1.5,0.09999999999999987,1.2,-0.6,0.0,0.41937321937321936,A
218,1,0.8,-1.0,1.6,0.8,0.8,-0.7,1.2,0.0,0.0,0.41937321937321936,A
966,5,1.4,-0.19999999999999996,1.0,-1.4000000000000001,1.0,-1.1,1.7,-0.30000000000000004,0.0,0.41937321937321936,A
578,4,0.6,-0.3999999999999999,1.8,0.40000000000000013,1.0,-0.3999999999999999,1.2,-0.19999999999999996,0.0,0.41937321937321936,D
1610,7,2.6,1.5999999999999999,2.0,0.8,2.2,1.0999999999999999,1.3,-0.09999999999999987,0.0,0.41937321937321936,D
967,5,2.6,2.4,0.2,-1.0,2.6,2.3000000000000003,0.9,-0.40000000000000013,1.0,0.41937321937321936,H
579,4,0.6,-0.3999999999999999,2.0,0.7999999999999999,0.7,-0.30000000000000004,1.9,0.5,0.0,0.41937321937321936,H
968,5,1.4,0.19999999999999996,1.2,-0.19999999999999996,1.0,-0.19999999999999996,1.0,-0.4999999999999999,0.0,0.41937321937321936,H
580,4,0.8,-0.20000000000000018,1.8,-0.6000000000000001,1.3,0.30000000000000004,1.6,-0.30000000000000004,1.0,0.41937321937321936,H
219,1,0.6,-0.5999999999999999,1.4,-0.20000000000000018,1.8,0.7,1.0,-0.6000000000000001,1.0,0.41937321937321936,H
1303,6,1.2,0.20000000000000018,1.2,0.0,1.9,0.8999999999999999,0.9,-0.6999999999999997,1.0,0.41937321937321936,D
969,5,0.8,-0.3999999999999999,1.4,0.0,0.9,-0.4,1.2,-0.10000000000000009,0.0,0.41937321937321936,H
1611,7,0.6,-0.7999999999999999,0.8,-0.40000000000000013,1.3,0.10000000000000009,1.0,-0.7,0.0,0.41937321937321936,D
581,4,1.4,-0.3999999999999999,0.6,-0.3999999999999999,1.6,-0.09999999999999987,1.1,-0.30000000000000004,0.0,0.41937321937321936,D
582,4,1.2,-1.5999999999999999,1.0,-0.40000000000000013,1.3,-0.7999999999999999,1.0,-0.5,1.0,0.41937321937321936,A
970,5,1.4,0.40000000000000013,1.2,0.0,1.3,0.19999999999999996,2.1,0.7,1.0,0.41937321937321936,A
1304,6,1.2,-1.7999999999999998,2.4,2.0,1.2,-1.0999999999999999,2.5,1.9000000000000001,0.0,0.41937321937321936,A
1306,6,0.8,-0.6000000000000001,1.4,0.20000000000000018,1.2,0.0,1.4,-0.10000000000000009,0.0,0.41937321937321936,D
1305,6,1.8,0.6000000000000001,2.4,1.4,1.9,0.8999999999999999,2.0,0.8999999999999999,0.0,0.41937321937321936,H
1307,6,1.2,-0.6000000000000001,0.8,-0.8,1.2,-0.4999999999999999,0.4,-1.6,0.0,0.41937321937321936,H
1308,6,1.4,-0.3999999999999999,3.0,1.9999999999999998,1.1,-0.5999999999999999,2.6,1.5,1.0,0.41937321937321936,D
223,1,0.0,-1.9999999999999998,2.4,1.2000000000000002,0.2,-2.0,2.0,1.2,0.0,0.41937321937321936,A
220,1,1.8,0.8,2.6,1.4,2.2,1.1,2.5,0.9,0.0,0.41937321937321936,H
221,1,0.8,-1.2000000000000002,2.2,0.8,0.7,-1.0999999999999999,2.2,1.3000000000000003,0.0,0.41937321937321936,A
222,1,2.2,1.8,0.8,-1.4000000000000001,2.2,1.5,0.7,-1.3,1.0,0.41937321937321936,H
224,1,1.8,0.8,0.8,-0.5999999999999999,1.2,0.0,1.0,-0.30000000000000004,1.0,0.41937321937321936,A
583,4,2.4,0.6000000000000001,1.4,1.0000000000000002,2.4,1.1,1.5,0.7,0.0,0.41937321937321936,D
1612,7,1.0,-0.20000000000000018,0.6,-0.40000000000000013,1.1,-0.10000000000000009,0.9,-0.30000000000000004,1.0,0.41937321937321936,H
971,5,3.0,1.6,1.8,0.6000000000000001,2.5,1.1,1.6,0.5,0.0,0.41937321937321936,H
1309,6,1.2,-0.6000000000000001,1.6,0.19999999999999996,1.4,0.0,0.9,-0.8,1.0,0.41937321937321936,H
584,4,1.4,-0.19999999999999996,1.2,0.0,1.4,-0.09999999999999987,0.9,-0.6,1.0,0.41937321937321936,D
225,1,2.2,2.2,1.0,-0.20000000000000018,1.5,1.0000000000000002,1.8,0.8,1.0,0.41937321937321936,H
1613,7,2.2,1.2000000000000002,1.8,0.5999999999999999,1.4,0.10000000000000009,1.8,0.6,0.0,0.41937321937321936,H
972,5,0.2,-1.2,1.6,0.6000000000000001,0.6,-0.7,1.8,0.5,0.0,0.41937321937321936,D
585,4,1.2,-0.5999999999999999,2.6,1.8000000000000003,0.7,-1.2000000000000002,2.2,1.3,0.0,0.41937321937321936,A
1614,7,2.6,1.2000000000000002,0.6,-0.8,2.6,1.4999999999999998,0.7,-0.4999999999999999,0.0,0.41937321937321936,D
973,5,1.6,0.0,1.0,-1.0,1.4,0.19999999999999996,1.1,-0.7,0.0,0.41937321937321936,H
586,4,1.4,0.20000000000000018,1.2,-0.19999999999999996,1.3,-0.10000000000000009,1.6,0.30000000000000004,0.0,0.41937321937321936,H
226,1,0.2,-0.8,0.0,-1.8000000000000003,0.5,-0.40000000000000013,0.4,-1.7,0.0,0.41937321937321936,A
974,5,1.2,-0.3999999999999999,2.2,1.8,1.0,-0.6000000000000001,1.4,0.5999999999999999,0.0,0.41937321937321936,A
227,1,2.2,0.9999999999999999,1.0,0.20000000000000018,1.9,0.3999999999999999,1.1,0.10000000000000009,0.0,0.41937321937321936,A
1615,7,0.2,-1.8,1.8,0.19999999999999996,0.7,-1.1,1.5,0.0,0.0,0.41937321937321936,A
1310,6,0.8,-1.0,1.8,0.6000000000000001,0.9,-0.8,2.2,1.4000000000000001,0.0,0.41937321937321936,D
587,4,1.4,0.20000000000000007,1.4,0.0,1.6,0.30000000000000004,1.1,-0.20000000000000007,0.0,0.41937321937321936,A
1617,7,1.4,-0.19999999999999996,0.8,-0.8,1.9,0.3999999999999999,0.8,-0.7,1.0,0.41937321937321936,A
1616,7,1.2,-0.40000000000000013,1.4,0.19999999999999996,0.7,-0.7999999999999998,1.6,0.5,0.0,0.41937321937321936,D
1618,7,1.4,0.19999999999999996,1.8,0.19999999999999996,1.3,-0.09999999999999987,1.8,0.19999999999999996,1.0,0.41937321937321936,H
1311,6,1.2,-0.20000000000000007,0.8,-1.2,1.2,-0.09999999999999998,0.5,-1.2,0.0,0.41937321937321936,H
228,1,1.6,-0.20000000000000018,1.2,-1.6,1.7,-0.10000000000000009,1.1,-1.2,1.0,0.41937321937321936,D
975,5,0.8,-0.8,2.6,1.6,1.2,-0.5,2.6,2.2,0.0,0.41937321937321936,A
588,4,2.6,1.0,1.4,-0.8,2.2,0.7,1.4,-0.3999999999999999,1.0,0.41937321937321936,D
229,1,1.6,0.3999999999999999,0.8,-0.8,1.5,0.3999999999999999,1.0,-0.5,0.0,0.41937321937321936,A
1619,7,2.0,0.5999999999999999,2.2,1.4000000000000001,2.0,0.30000000000000004,2.0,0.5999999999999999,0.0,0.41937321937321936,H
976,5,1.6,0.3999999999999999,0.4,-1.0,1.7,-0.09999999999999987,1.4,0.0,0.0,0.41937321937321936,A
589,4,1.0,0.40000000000000013,1.2,0.0,1.2,0.5999999999999999,1.0,-0.10000000000000009,1.0,0.41937321937321936,H
977,5,1.0,-0.19999999999999996,0.8,-1.0,0.7,-0.6,0.7,-1.4999999999999998,0.0,0.41937321937321936,D
978,5,1.4,-0.19999999999999996,0.6,-0.8,1.4,0.09999999999999998,0.5,-0.7,1.0,0.41937321937321936,H
590,4,1.2,0.20000000000000018,1.2,0.19999999999999996,1.0,-0.2999999999999998,1.1,-0.30000000000000004,0.0,0.41937321937321936,D
1312,6,1.0,-0.19999999999999973,1.8,0.8,1.5,0.19999999999999996,2.1,1.1,1.0,0.41937321937321936,H
1620,7,1.4,-0.20000000000000018,1.4,0.0,1.1,-0.30000000000000004,1.6,0.19999999999999996,0.0,0.41937321937321936,A
979,5,1.0,-0.19999999999999996,0.8,-1.4000000000000001,0.8,-0.9000000000000001,1.1,-0.8999999999999999,0.0,0.41937321937321936,A
591,4,1.6,-0.19999999999999996,1.8,0.3999999999999999,1.2,-0.7,1.3,-0.09999999999999987,0.0,0.41937321937321936,A
230,1,2.0,0.19999999999999996,1.6,0.6000000000000001,2.2,0.30000000000000004,1.1,-0.09999999999999987,0.0,0.41937321937321936,H
592,4,1.4,0.3999999999999999,1.6,0.0,1.3,0.09999999999999998,1.2,-0.30000000000000004,0.0,0.41937321937321936,D
980,5,0.6,-0.8,0.6,-0.4,1.0,-0.6000000000000001,0.8,-0.4999999999999999,0.0,0.41937321937321936,H
981,5,0.6,-1.0,1.0,-0.8,0.5,-0.8,0.8,-1.3,1.0,0.41937321937321936,A
1314,6,1.8,0.5999999999999999,1.2,-0.6000000000000001,1.9,0.7,1.4,0.0,1.0,0.41937321937321936,A
1315,6,1.4,-0.40000000000000013,0.6,-2.2,0.9,-0.5999999999999999,1.1,-1.2,0.0,0.41937321937321936,A
1313,6,3.0,2.4000000000000004,1.4,0.5999999999999996,2.5,1.7000000000000002,0.7,-0.8,1.0,0.41937321937321936,H
1316,6,0.8,-0.6000000000000001,0.8,-0.5999999999999999,0.4,-1.5999999999999999,1.0,-0.10000000000000009,0.0,0.41937321937321936,A
1317,6,1.8,0.7999999999999999,1.8,0.0,1.2,0.0,1.4,-0.3999999999999999,0.0,0.41937321937321936,D
232,1,2.2,1.7999999999999998,2.2,1.9999999999999998,2.2,1.4000000000000001,2.2,1.7,0.0,0.41937321937321936,A
233,1,1.2,-0.3999999999999999,0.6,-1.2000000000000002,1.2,-0.20000000000000007,0.7,-1.3000000000000003,0.0,0.41937321937321936,H
231,1,2.4,1.0000000000000002,1.0,0.0,2.2,1.4000000000000001,1.4,0.30000000000000004,0.0,0.41937321937321936,A
234,1,0.8,-1.7999999999999998,0.0,-2.2,0.7,-1.4999999999999998,0.1,-2.1999999999999997,0.0,0.41937321937321936,A
593,4,1.6,1.2000000000000002,1.2,-1.0,1.3,0.5999999999999999,0.7,-1.4,1.0,0.41937321937321936,H
1621,7,2.4,0.8,2.6,1.2,1.5,0.0,2.4,1.2000000000000002,0.0,0.41937321937321936,A
982,5,1.2,0.0,1.4,0.3999999999999999,2.1,0.7,1.2,0.0,0.0,0.41937321937321936,D
594,4,2.0,0.4,1.2,-1.0,2.5,1.2,1.2,-0.9,1.0,0.41937321937321936,H
235,1,0.2,-1.7999999999999998,1.8,0.40000000000000013,0.7,-1.0,1.8,0.19999999999999996,0.0,0.41937321937321936,H
1318,6,0.6,-1.7999999999999998,1.0,-0.5999999999999996,0.5,-1.2,1.2,-0.5,0.0,0.41937321937321936,D
1622,7,1.0,-0.3999999999999999,0.6,-0.8,1.4,0.09999999999999987,1.3,0.09999999999999987,1.0,0.41937321937321936,H
983,5,1.2,0.19999999999999996,1.4,0.6000000000000001,1.6,0.40000000000000013,1.2,0.09999999999999987,0.0,0.41937321937321936,H
595,4,1.2,0.0,2.6,1.8000000000000003,1.0,-0.3999999999999999,2.5,2.0,0.0,0.41937321937321936,H
1623,7,1.2,0.0,1.0,0.0,1.5,0.2999999999999998,1.1,-0.5,0.0,0.41937321937321936,H
984,5,1.2,0.19999999999999996,0.4,-1.0,1.3,0.19999999999999996,0.6,-0.7,0.0,0.41937321937321936,H
596,4,1.0,0.8000000000000003,1.2,0.19999999999999996,1.2,0.8000000000000003,1.1,-0.19999999999999996,1.0,0.41937321937321936,H
236,1,1.4,-0.20000000000000018,2.0,0.8,1.0,-0.7999999999999998,1.8,0.30000000000000004,0.0,0.41937321937321936,A
237,1,1.4,0.3999999999999999,0.2,-0.8000000000000003,1.1,-0.09999999999999987,0.4,-0.4999999999999998,0.0,0.41937321937321936,A
1624,7,1.4,0.0,2.0,0.7999999999999998,1.6,0.0,2.0,0.3999999999999999,0.0,0.41937321937321936,D
985,5,1.0,-0.6000000000000001,2.0,0.3999999999999999,1.4,0.0,1.6,0.30000000000000004,1.0,0.41937321937321936,H
1319,6,2.0,0.8,1.4,0.40000000000000013,2.0,0.9000000000000001,1.9,0.9000000000000001,1.0,0.41937321937321936,D
597,4,1.0,-1.2,0.8,-0.19999999999999996,0.9,-0.7,1.2,0.0,0.0,0.41937321937321936,H
1627,7,0.6,-0.3999999999999999,2.6,1.4000000000000001,0.6,-0.5,1.4,0.0,0.0,0.41937321937321936,H
1625,7,1.8,0.5999999999999999,0.2,-1.7999999999999998,1.5,-0.09999999999999987,0.7,-1.1,1.0,0.41937321937321936,D
1626,7,0.6,-0.8,0.8,-0.6000000000000001,0.8,-0.4,0.8,-0.5999999999999999,1.0,0.41937321937321936,A
1320,6,2.6,1.5999999999999999,0.8,-1.0000000000000002,2.6,1.5,1.0,-0.6000000000000001,1.0,0.41937321937321936,H
238,1,2.2,0.8,2.6,2.5999999999999996,2.2,1.1,1.8,1.4,0.0,0.41937321937321936,H
986,5,1.6,0.0,2.6,2.0,1.6,0.29999999999999993,2.6,2.5,1.0,0.41937321937321936,D
598,4,0.6,-0.4,0.8,-1.0,0.9,-0.4999999999999999,1.6,0.20000000000000007,1.0,0.41937321937321936,H
1628,7,1.6,0.6000000000000001,1.0,-0.3999999999999999,2.0,0.7,1.6,0.4999999999999999,1.0,0.41937321937321936,H
987,5,2.2,1.0,3.0,1.6,1.7,0.7999999999999998,2.7,1.2000000000000002,0.0,0.41937321937321936,D
599,4,1.4,-0.19999999999999996,2.2,0.7999999999999999,1.0,-0.5,2.2,0.7,0.0,0.41937321937321936,D
988,5,1.4,-0.20000000000000018,1.0,0.0,1.1,-0.2999999999999998,1.4,-0.30000000000000004,0.0,0.41937321937321936,A
600,4,1.2,0.19999999999999996,1.0,-0.5999999999999999,1.6,0.30000000000000004,1.4,-0.19999999999999996,0.0,0.41937321937321936,H
239,1,1.0,-0.40000000000000013,0.8,-1.7999999999999998,1.5,0.2999999999999998,1.2,-0.8999999999999999,1.0,0.41937321937321936,H
989,5,1.4,-0.40000000000000013,2.2,1.4000000000000001,1.4,-0.10000000000000009,2.6,2.5,0.33,0.41937321937321936,H
1629,7,1.4,0.19999999999999996,1.8,-0.40000000000000013,1.1,-0.40000000000000013,1.5,-0.19999999999999996,0.0,0.41937321937321936,A
1321,6,3.0,1.8,1.0,-0.6000000000000001,2.5,1.7,1.5,0.19999999999999996,1.0,0.41937321937321936,H
990,5,0.8,-0.20000000000000018,1.6,0.8,1.2,0.09999999999999987,1.5,0.5,0.0,0.41937321937321936,A
601,4,2.2,0.5999999999999999,0.6,-2.0,1.6,0.19999999999999996,0.7,-1.6999999999999997,1.0,0.41937321937321936,H
1630,7,2.6,1.4,1.4,0.0,2.4,1.4,1.7,0.40000000000000013,1.0,0.41937321937321936,H
602,4,0.8,-0.19999999999999996,1.0,-0.3999999999999999,0.9,-0.19999999999999996,1.0,-0.5,0.0,0.41937321937321936,H
991,5,1.0,-0.7999999999999999,1.2,0.0,1.1,-0.7000000000000001,1.9,0.5,0.0,0.41937321937321936,A
1326,6,0.8,-1.2,0.8,-1.2000000000000002,0.9,-0.8,0.5,-1.2,0.0,0.41937321937321936,A
1325,6,0.8,-0.7999999999999998,1.8,0.6000000000000001,1.3,0.19999999999999996,1.9,0.7,0.0,0.41937321937321936,A
1324,6,1.2,0.19999999999999996,2.0,0.7999999999999999,1.8,0.8,1.4,-0.3999999999999999,1.0,0.41937321937321936,D
1322,6,1.2,-1.2,0.8,-0.40000000000000013,1.3,-1.1,0.4,-1.5000000000000002,1.0,0.41937321937321936,H
1323,6,1.6,0.8000000000000003,2.6,1.2,1.7,0.7,2.8,1.6999999999999997,0.0,0.41937321937321936,D
603,4,1.8,0.3999999999999999,1.8,0.6000000000000001,2.2,0.7,1.6,0.30000000000000004,0.0,0.41937321937321936,H
1631,7,2.0,0.8000000000000003,1.8,0.3999999999999999,1.8,0.30000000000000004,1.9,0.5,0.0,0.41937321937321936,H
992,5,0.4,-1.4,1.6,0.0,0.5,-1.0000000000000002,1.6,0.30000000000000004,0.0,0.41937321937321936,A
1327,6,1.2,-0.6000000000000001,2.2,1.2,1.6,0.09999999999999987,1.8,0.7999999999999998,0.0,0.41937321937321936,D
604,4,0.8,-0.8,2.0,2.0,1.4,-0.10000000000000009,1.3,0.7000000000000002,0.0,0.41937321937321936,A
1632,7,1.6,0.6000000000000001,0.4,-1.2,1.7,0.5999999999999999,0.5,-1.2,1.0,0.41937321937321936,A
993,5,1.4,0.4,1.4,0.0,1.2,0.0,1.5,0.19999999999999996,0.0,0.41937321937321936,D
605,4,2.4,1.6,2.0,0.6,2.2,1.5,2.5,1.2,0.0,0.41937321937321936,D
1633,7,1.0,-0.40000000000000013,0.6,-0.6000000000000001,0.8,-0.9999999999999999,0.9,0.0,0.0,0.41937321937321936,A
994,5,0.6,-0.3999999999999999,2.2,1.0,0.8,-0.5,1.8,0.8999999999999999,0.0,0.41937321937321936,A
606,4,1.0,0.0,1.6,0.6,0.8,-0.3999999999999999,1.4,0.20000000000000007,0.0,0.41937321937321936,A
995,5,1.4,0.19999999999999996,0.6,-1.0,1.4,-0.5,0.4,-0.9,1.0,0.41937321937321936,H
996,5,1.4,0.20000000000000018,0.4,-0.8,1.0,-0.3999999999999999,0.8,-0.9000000000000001,1.0,0.41937321937321936,H
1634,7,1.0,-0.19999999999999996,0.4,-1.0000000000000002,1.5,0.3999999999999999,0.8,-0.3999999999999999,0.0,0.41937321937321936,H
1328,6,0.8,-0.3999999999999999,0.8,-1.0,0.7,-0.8000000000000003,0.8,-0.7,0.0,0.41937321937321936,D
607,4,1.4,-1.0000000000000002,1.0,-0.5999999999999999,0.9,-0.8,1.2,-0.7,0.0,0.41937321937321936,H
1636,7,0.4,-1.2,1.0,-0.19999999999999996,1.0,-0.5,1.4,-0.10000000000000009,0.0,0.41937321937321936,D
1635,7,2.0,0.6000000000000001,1.2,-0.6000000000000001,1.4,0.09999999999999987,1.1,-0.40000000000000013,0.0,0.41937321937321936,H
1329,6,1.2,0.19999999999999996,1.4,0.6,1.2,-0.5,1.3,0.10000000000000009,0.0,0.41937321937321936,H
997,5,1.4,-0.6000000000000001,1.8,0.8,1.1,-0.8,1.9,0.8999999999999999,0.0,0.41937321937321936,D
608,4,0.6,-1.2000000000000002,1.6,0.19999999999999996,1.3,-0.09999999999999998,1.3,-0.10000000000000009,1.0,0.41937321937321936,H
1637,7,2.0,1.0,2.0,0.8000000000000003,1.3,-0.19999999999999996,2.0,0.7,0.0,0.41937321937321936,A
998,5,2.6,1.4000000000000001,1.0,-0.6000000000000001,2.5,1.1,1.2,-0.5,1.0,0.41937321937321936,D
609,4,1.2,-0.19999999999999996,1.4,1.0,1.3,-0.10000000000000009,1.2,0.7,0.0,0.41937321937321936,A
999,5,1.6,0.6000000000000001,2.0,0.8,2.3,1.7,1.4,0.0,0.0,0.41937321937321936,H
610,4,1.2,-1.0,1.0,-0.19999999999999996,1.2,-0.9999999999999999,0.9,-0.5,0.0,0.41937321937321936,D
240,1,1.8,0.8,2.2,1.4000000000000001,1.5,0.6000000000000001,2.2,1.7,0.33,0.41937321937321936,D
1330,6,2.2,0.9999999999999999,1.2,0.20000000000000018,1.5,-0.09999999999999987,1.5,-0.19999999999999996,0.0,0.41937321937321936,D
1638,7,2.4,0.40000000000000013,0.6,-0.8,1.8,0.19999999999999996,0.8,-0.7000000000000001,0.0,0.41937321937321936,D
1000,5,1.8,0.8,1.4,0.3999999999999999,1.7,0.5999999999999999,1.3,0.09999999999999998,1.0,0.41937321937321936,H
